Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Attack_Defense_Ratio,SpAtk_SpDef_Ratio,Speed_Avg_Ratio,Physical_Total,Special_Total,Offensive_Total,Defensive_Total,Stat_StdDev,Stat_Range,Highest_Stat_Percentage,Top_Two_Stat_Difference,Physical_Bulk,Special_Bulk,Survivability_Index,Offensive_Potential,BMI,Weight_Height_Ratio,Size_Class,Relative_Power,Type_Rarity,Speed_Tier
Clamperl,Water,,3.0,35,64,85,74,55,32,345,0.4,52.5,https://img.pokemondb.net/sprites/home/normal/2x/clamperl.jpg,0.7529411764705882,1.3454545454545455,0.5111821086261981,184,129,138,140,21.135278564523347,53,0.2463768115942029,-11.0,2975,1925,54.69528460611715,53.31554962633524,328.12499999999994,131.25,Medium,5.071476736345247,0.926605504587156,Very Slow
Drakloak,Dragon,Ghost,8.0,68,80,50,60,50,102,410,1.4,11.0,https://img.pokemondb.net/sprites/home/normal/2x/drakloak.jpg,1.6,1.2,1.655844155844156,198,110,140,100,20.05658661554021,52,0.24878048780487805,-22.0,3400,3400,55.39658256754463,78.81589345045217,5.612244897959185,7.857142857142858,Medium,5.580794302616086,0.9620253164556962,Very Fast
Melmetal,Steel,,7.0,135,143,143,80,65,34,600,2.5,800.0,https://img.pokemondb.net/sprites/home/normal/2x/melmetal.jpg,1.0,1.2307692307692308,0.30035335689045933,421,145,223,208,46.69903639262806,109,0.23833333333333334,0.0,19305,8775,107.86015851357165,72.9964344289631,128.0,320.0,Large,8.030969096515976,0.9705882352941176,Very Slow
Morelull,Grass,Fairy,7.0,40,35,55,65,75,15,285,0.2,1.5,https://img.pokemondb.net/sprites/home/normal/2x/morelull.jpg,0.6363636363636364,0.8666666666666667,0.2777777777777778,130,140,100,130,21.85177338341216,60,0.2631578947368421,-10.0,2200,3000,54.848065524326174,32.43577058358174,37.49999999999999,7.5,Small,3.8147103208450885,0.9558823529411765,Very Slow
Venonat,Bug,Poison,1.0,60,55,50,40,55,45,305,1.0,30.0,https://img.pokemondb.net/sprites/home/normal/2x/venonat.jpg,1.1,0.7272727272727273,0.8653846153846154,165,95,95,105,7.359800721939872,20,0.19672131147540983,-5.0,3000,3300,54.848065524326174,46.26065009182741,30.0,30.0,Medium,4.470900018633926,0.9576271186440678,Slow
Quaxwell,Water,,9.0,70,85,65,65,60,65,410,1.2,21.5,https://img.pokemondb.net/sprites/scarlet-violet/normal/quaxwell.png,1.3076923076923077,1.0833333333333333,0.9420289855072463,220,125,150,125,8.755950357709132,25,0.2073170731707317,-15.0,4550,4200,64.87154116716349,71.08018448653698,14.930555555555555,17.916666666666668,Medium,5.343659244917715,0.9239130434782609,Average
Torracat,Fire,,7.0,65,85,50,80,50,90,420,0.7,25.0,https://img.pokemondb.net/sprites/home/normal/2x/torracat.jpg,1.7,1.6,1.3636363636363635,200,130,165,100,17.60681686165901,40,0.21428571428571427,-5.0,3250,3250,54.56964415305528,84.90184748775545,51.020408163265316,35.714285714285715,Medium,5.621678367561183,0.9852941176470589,Fast
Solrock,Rock,Psychic,3.0,90,95,85,55,65,70,460,1.2,154.0,https://img.pokemondb.net/sprites/home/normal/2x/solrock.jpg,1.1176470588235294,0.8461538461538461,0.8974358974358975,270,120,150,150,15.705625319186328,40,0.20652173913043478,-5.0,7650,5850,79.22427324561092,71.51461060574168,106.94444444444444,128.33333333333334,Large,6.761968981793662,0.981651376146789,Average
Dondozo,Water,,9.0,150,100,115,65,65,35,530,12.0,220.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dondozo.png,0.8695652173913043,1.0,0.35353535353535354,365,130,165,180,41.432676315520176,115,0.2830188679245283,-35.0,17250,9750,103.88850230165951,61.04645748733969,1.5277777777777777,18.333333333333332,Large,6.90765707269851,0.9239130434782609,Very Slow
Seaking,Water,,1.0,80,92,65,65,80,68,450,1.3,39.0,https://img.pokemondb.net/sprites/home/normal/2x/seaking.jpg,1.4153846153846155,0.8125,0.8900523560209423,237,145,157,145,10.844353369380768,27,0.20444444444444446,-12.0,5200,6400,74.65022313634495,74.08609409878378,23.076923076923073,30.0,Medium,6.596409863558251,0.8728813559322034,Average
Steelix,Steel,Ground,2.0,75,85,200,55,65,30,510,9.2,400.0,https://img.pokemondb.net/sprites/home/normal/2x/steelix.jpg,0.425,0.8461538461538461,0.3125,360,120,140,265,59.413803110051795,170,0.39215686274509803,-115.0,15000,4875,99.15962413403871,51.955830342285715,4.725897920604916,43.47826086956522,Large,7.538983865637113,0.9878048780487805,Very Slow
Urshifu,Fighting,Dark,8.0,100,130,100,63,60,97,550,1.9,105.0,https://img.pokemondb.net/sprites/home/normal/2x/urshifu.jpg,1.3,1.05,1.0706401766004416,330,123,193,160,26.310960960532526,70,0.23636363636363636,-30.0,10000,6000,84.3432665301749,92.61582763067712,29.085872576177287,55.26315789473684,Large,7.486431381558164,0.9873417721518988,Fast
Machop,Fighting,,1.0,70,80,50,35,35,35,305,0.8,19.5,https://img.pokemondb.net/sprites/home/normal/2x/machop.jpg,1.6,1.0,0.6481481481481481,200,70,115,85,19.853631070075487,45,0.26229508196721313,-10.0,3500,2450,49.66441941896342,46.10436292058446,30.468749999999993,24.375,Small,4.470900018633926,0.9576271186440678,Very Slow
Pawmo,Electric,Fighting,9.0,60,75,40,50,40,85,350,0.4,6.5,https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmo.png,1.875,1.25,1.6037735849056605,175,90,125,80,18.618986725025255,45,0.24285714285714285,-10.0,2400,2400,45.788569702133266,68.30986040236169,40.62499999999999,16.25,Small,4.561660331027317,0.9782608695652174,Fast
Dreepy,Dragon,Ghost,8.0,28,60,30,40,30,82,270,0.5,2.0,https://img.pokemondb.net/sprites/home/normal/2x/dreepy.jpg,2.0,1.3333333333333333,2.1808510638297873,118,70,100,60,21.71635328502463,54,0.3037037037037037,-22.0,840,840,29.317944177564748,58.166781151908964,8.0,4.0,Small,3.675157223674008,0.9620253164556962,Fast
Mime Jr.,Psychic,Fairy,4.0,20,25,45,70,90,60,310,0.6,13.0,https://img.pokemondb.net/sprites/home/normal/2x/mime-jr.jpg,0.5555555555555556,0.7777777777777778,1.2,90,160,95,135,26.956755492207638,70,0.2903225806451613,-20.0,900,1800,43.267487109222245,47.176939803165325,36.111111111111114,21.666666666666668,Small,4.197916666666666,0.989010989010989,Average
Jigglypuff,Normal,Fairy,1.0,115,45,20,45,25,20,270,0.5,5.5,https://img.pokemondb.net/sprites/home/normal/2x/jigglypuff.jpg,2.25,1.8,0.4,180,70,90,45,36.193922141707716,95,0.42592592592592593,-70.0,2300,2875,38.5972131468082,34.34142727659995,22.0,11.0,Small,3.957845918134951,0.9915254237288136,Very Slow
Squawkabilly,Normal,Flying,9.0,82,96,51,45,51,92,417,0.6,2.4,https://img.pokemondb.net/sprites/scarlet-violet/normal/squawkabilly.png,1.8823529411764706,0.8823529411764706,1.4153846153846155,229,96,141,102,23.019556902772912,51,0.2302158273381295,-4.0,4182,4182,59.747270289560404,73.52310810274098,6.666666666666667,4.0,Small,5.4348924515382615,0.9891304347826086,Fast
Lunala,Psychic,Ghost,7.0,137,113,89,137,107,97,680,4.0,120.0,https://img.pokemondb.net/sprites/home/normal/2x/lunala.jpg,1.2696629213483146,1.280373831775701,0.8319039451114923,339,244,250,196,20.096434177899987,48,0.20147058823529412,0.0,12193,14659,109.26928899241081,114.51355966616538,7.5,30.0,Large,9.10176497605144,0.9852941176470589,Fast
Dachsbun,Fairy,,9.0,57,80,115,50,80,95,477,0.5,14.9,https://img.pokemondb.net/sprites/scarlet-violet/normal/dachsbun.png,0.6956521739130435,0.625,1.243455497382199,252,130,130,195,23.98958107179031,65,0.24109014675052412,-20.0,6555,4560,80.64068861215948,72.4315644344174,59.6,29.8,Small,6.216891365428658,0.9891304347826086,Fast
Incineroar,Fire,Dark,7.0,95,115,90,80,90,60,530,1.8,83.0,https://img.pokemondb.net/sprites/home/normal/2x/incineroar.jpg,1.2777777777777777,0.8888888888888888,0.6382978723404256,300,170,195,180,18.07392228230128,55,0.2169811320754717,-20.0,8550,8550,91.63672116434407,82.03131859404694,25.61728395061728,46.11111111111111,Medium,7.094022701922445,0.9852941176470589,Average
Swampert,Water,Ground,3.0,100,110,90,85,90,60,535,1.5,81.9,https://img.pokemondb.net/sprites/home/normal/2x/swampert.jpg,1.2222222222222223,0.9444444444444444,0.631578947368421,300,175,195,180,16.85724374465371,50,0.205607476635514,-10.0,9000,9000,93.21697517861574,82.47473974122563,36.400000000000006,54.6,Medium,7.864463924477411,0.9724770642201834,Average
Flygon,Ground,Dragon,3.0,80,100,80,80,80,100,520,2.0,82.0,https://img.pokemondb.net/sprites/home/normal/2x/flygon.jpg,1.25,1.0,1.1904761904761905,260,160,180,160,10.327955589886445,20,0.19230769230769232,0.0,6400,6400,79.99999999999999,92.83177667225556,20.5,41.0,Medium,7.643964935940661,0.981651376146789,Very Fast
Zorua,Dark,,5.0,40,65,40,80,40,65,330,0.7,12.5,https://img.pokemondb.net/sprites/home/normal/2x/zorua.jpg,1.625,2.0,1.2264150943396226,145,120,145,80,17.320508075688775,40,0.24242424242424243,-15.0,1600,1600,39.99999999999999,69.65819767882614,25.510204081632658,17.857142857142858,Small,4.668628329793246,0.9669421487603306,Average
Mr. Rime,Ice,Psychic,8.0,80,85,75,110,100,70,520,1.5,58.2,https://img.pokemondb.net/sprites/home/normal/2x/mr-rime.jpg,1.1333333333333333,1.1,0.7777777777777778,240,210,195,175,15.383974345619102,40,0.21153846153846154,-10.0,6000,8000,84.3432665301749,86.82335232145043,25.866666666666667,38.800000000000004,Medium,7.078080578927719,0.9873417721518988,Average
Tympole,Water,,5.0,50,50,40,50,40,64,294,0.5,4.5,https://img.pokemondb.net/sprites/home/normal/2x/tympole.jpg,1.25,1.25,1.391304347826087,140,90,100,80,8.831760866327848,24,0.21768707482993196,-14.0,2000,2000,43.088693800637664,54.28835233189812,18.0,9.0,Small,4.159323421088528,0.9669421487603306,Average
Emolga,Electric,Flying,5.0,55,75,60,75,60,103,428,0.4,5.0,https://img.pokemondb.net/sprites/home/normal/2x/emolga.jpg,1.25,1.25,1.5846153846153845,190,135,150,120,17.625738755203045,48,0.24065420560747663,-28.0,3300,3300,58.28476683251455,83.36554310431937,31.249999999999993,12.5,Small,6.055069470156089,0.9917355371900827,Very Fast
Gliscor,Ground,Flying,4.0,75,95,125,45,75,95,510,2.0,42.5,https://img.pokemondb.net/sprites/home/normal/2x/gliscor.jpg,0.76,0.6,1.144578313253012,295,120,140,200,26.832815729997478,80,0.24509803921568626,-30.0,9375,5625,88.92233261225155,74.05480478719423,10.625,21.25,Medium,6.906249999999999,0.989010989010989,Fast
Kubfu,Fighting,,8.0,60,90,60,53,50,72,385,0.6,12.0,https://img.pokemondb.net/sprites/home/normal/2x/kubfu.jpg,1.5,1.06,1.1501597444089458,210,103,143,110,14.756919281024299,40,0.23376623376623376,-18.0,3600,3000,56.462161732861695,70.02991918300272,33.333333333333336,20.0,Small,5.240501967090715,0.9493670886075949,Average
Furret,Normal,,2.0,85,76,64,45,55,90,415,1.8,32.5,https://img.pokemondb.net/sprites/home/normal/2x/furret.jpg,1.1875,0.8181818181818182,1.3846153846153846,225,100,121,119,17.566065770873873,45,0.21686746987951808,-5.0,5440,4675,66.88373688513059,67.51851344031394,10.030864197530864,18.055555555555554,Medium,6.134663341645886,0.9024390243902439,Fast
Corviknight,Flying,Steel,8.0,98,87,105,53,85,67,495,2.2,75.0,https://img.pokemondb.net/sprites/home/normal/2x/corviknight.jpg,0.8285714285714286,0.6235294117647059,0.7827102803738318,290,138,140,190,19.40876090841453,52,0.21212121212121213,-7.0,10290,8330,95.63380456330638,67.60154811295376,15.495867768595039,34.090909090909086,Large,6.737788243402348,0.9873417721518988,Average
Anorith,Rock,Bug,3.0,45,95,50,40,50,75,355,0.7,12.5,https://img.pokemondb.net/sprites/home/normal/2x/anorith.jpg,1.9,0.8,1.3392857142857142,190,90,135,100,21.31118642090737,55,0.2676056338028169,-20.0,2250,2250,48.274469230281476,65.80844365241393,25.510204081632658,17.857142857142858,Small,5.218476062036413,0.981651376146789,Average
Calyrex,Psychic,Grass,8.0,100,80,80,80,80,80,500,1.1,7.7,https://img.pokemondb.net/sprites/home/normal/2x/calyrex.jpg,1.0,1.0,0.9523809523809523,260,160,160,160,8.16496580927726,20,0.2,-20.0,8000,8000,86.17738760127533,79.99999999999999,6.363636363636362,7.0,Medium,6.8058467105074225,0.9873417721518988,Fast
Accelgor,Bug,,5.0,80,70,40,100,60,145,495,0.8,25.3,https://img.pokemondb.net/sprites/home/normal/2x/accelgor.jpg,1.75,1.6666666666666667,2.0714285714285716,190,160,170,100,36.571847095819486,105,0.29292929292929293,-45.0,3200,4800,57.68998281229632,100.49752062726523,39.53124999999999,31.625,Medium,7.0029424946898695,0.9752066115702479,Very Fast
Noctowl,Normal,Flying,2.0,100,50,50,86,96,70,452,1.6,40.8,https://img.pokemondb.net/sprites/home/normal/2x/noctowl.jpg,1.0,0.8958333333333334,0.9162303664921465,200,182,136,146,22.187083329420894,50,0.22123893805309736,-4.0,5000,9600,78.29735282337725,67.01759395378069,15.937499999999996,25.499999999999996,Medium,6.681609229937206,0.975609756097561,Average
Glastrier,Ice,,8.0,100,145,130,65,110,30,580,2.2,800.0,https://img.pokemondb.net/sprites/home/normal/2x/glastrier.jpg,1.1153846153846154,0.5909090909090909,0.2727272727272727,375,175,210,240,42.62237284181474,115,0.25,-15.0,13000,11000,112.66231713345755,65.63480579096608,165.2892561983471,363.6363636363636,Large,7.89478218418861,0.9746835443037974,Very Slow
Chansey,Normal,,1.0,250,5,5,35,105,50,450,1.1,34.6,https://img.pokemondb.net/sprites/home/normal/2x/chansey.jpg,1.0,0.3333333333333333,0.625,260,140,40,110,93.32738076256078,245,0.5555555555555556,-145.0,1250,26250,50.81981784074266,20.60642649904278,28.595041322314046,31.454545454545453,Medium,6.596409863558251,0.9152542372881356,Slow
Pikachu,Electric,,1.0,35,55,40,50,50,90,320,0.4,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pikachu.jpg,1.375,1.0,1.9565217391304348,130,100,105,90,19.407902170679517,55,0.28125,-35.0,1400,1750,41.21285299808556,62.78536178219455,37.49999999999999,15.0,Small,4.690780347419201,0.9576271186440678,Fast
Gloom,Grass,Poison,1.0,60,65,70,85,75,40,395,0.8,8.6,https://img.pokemondb.net/sprites/home/normal/2x/gloom.jpg,0.9285714285714286,1.1333333333333333,0.5633802816901409,195,160,150,145,15.302505241517373,45,0.21518987341772153,-10.0,4200,4500,68.04092115953365,60.45943596012513,13.437499999999996,10.749999999999998,Small,5.790181991345577,0.9322033898305084,Slow
Trubbish,Poison,,5.0,50,50,62,40,62,65,329,0.6,31.0,https://img.pokemondb.net/sprites/home/normal/2x/trubbish.jpg,0.8064516129032258,0.6451612903225806,1.2310606060606062,162,102,90,124,9.724539406402068,25,0.19756838905775076,-3.0,3100,3100,57.710007105057564,50.65797019100885,86.11111111111111,51.66666666666667,Medium,4.654480971218115,0.9834710743801653,Average
Tyrunt,Rock,Dragon,6.0,58,89,77,45,45,48,362,0.8,26.0,https://img.pokemondb.net/sprites/home/normal/2x/tyrunt.jpg,1.155844155844156,1.0,0.7643312101910829,224,90,134,122,18.586733620156785,44,0.24585635359116023,-12.0,4466,2610,58.57474557005976,57.71401029646226,40.62499999999999,32.5,Medium,5.017325017325018,0.9666666666666667,Slow
Clefable,Fairy,,1.0,95,70,73,95,90,60,483,1.3,40.0,https://img.pokemondb.net/sprites/home/normal/2x/clefable.jpg,0.958904109589041,1.0555555555555556,0.7092198581560284,238,185,165,163,14.815532390029054,35,0.19668737060041408,0.0,6935,8550,85.46002029480277,73.61917820954214,23.668639053254434,30.769230769230766,Medium,7.080146586885856,0.9830508474576272,Average
Buzzwole,Bug,Fighting,7.0,107,139,139,53,53,79,570,2.4,333.6,https://img.pokemondb.net/sprites/home/normal/2x/buzzwole.jpg,1.0,1.0,0.8044806517311609,385,106,192,192,39.496835316262995,86,0.24385964912280703,0.0,14873,5671,92.37578652534759,83.49092135987237,57.91666666666667,139.00000000000003,Large,7.629420641690177,0.9852941176470589,Average
Regidrago,Dragon,,8.0,200,100,50,100,50,80,580,2.1,200.0,https://img.pokemondb.net/sprites/home/normal/2x/regidrago.jpg,2.0,2.0,0.8,350,150,200,100,55.37749241945384,150,0.3448275862068966,-100.0,10000,10000,79.37005259840996,92.83177667225556,45.35147392290249,95.23809523809524,Large,7.89478218418861,0.9873417721518988,Fast
Psyduck,Water,,1.0,50,52,48,65,50,55,320,0.8,19.6,https://img.pokemondb.net/sprites/home/normal/2x/psyduck.jpg,1.0833333333333333,1.3,1.0377358490566038,150,115,117,98,6.186005711819758,17,0.203125,-10.0,2400,2500,49.32424148660939,57.0724430299668,30.624999999999996,24.5,Small,4.690780347419201,0.8728813559322034,Slow
Trumbeak,Normal,Flying,7.0,55,85,50,40,50,75,355,0.6,14.8,https://img.pokemondb.net/sprites/home/normal/2x/trumbeak.jpg,1.7,0.8,1.3392857142857142,190,90,125,100,17.151287609583914,45,0.23943661971830985,-10.0,2750,2750,51.614005772818345,63.41325705384996,41.111111111111114,24.666666666666668,Small,4.751656715438619,0.9558823529411765,Average
Pangoro,Fighting,Dark,6.0,95,124,78,69,71,58,495,2.1,136.0,https://img.pokemondb.net/sprites/home/normal/2x/pangoro.jpg,1.5897435897435896,0.971830985915493,0.6636155606407322,297,140,193,149,23.721298446754556,66,0.2505050505050505,-29.0,7410,6745,80.72824643187352,79.17102296742227,30.839002267573694,64.76190476190476,Large,6.860706860706862,0.9833333333333333,Slow
Elekid,Electric,,2.0,45,63,37,65,55,95,360,0.6,23.5,https://img.pokemondb.net/sprites/home/normal/2x/elekid.jpg,1.7027027027027026,1.1818181818181819,1.7924528301886793,145,120,128,92,20.189105973271822,58,0.2638888888888889,-30.0,1665,2475,45.07395247486477,73.00050040315014,65.27777777777779,39.16666666666667,Medium,5.321635669861491,0.9390243902439024,Fast
Omastar,Rock,Water,1.0,70,60,125,115,70,55,495,1.0,35.0,https://img.pokemondb.net/sprites/home/normal/2x/omastar.jpg,0.48,1.6428571428571428,0.625,255,185,175,195,29.790938219532464,70,0.25252525252525254,-10.0,8750,4900,84.92496261209051,72.39978226077388,35.0,35.0,Medium,7.256050849914077,0.9745762711864406,Slow
Wattrel,Electric,Flying,9.0,40,40,35,55,40,70,280,0.4,3.6,https://img.pokemondb.net/sprites/scarlet-violet/normal/wattrel.png,1.1428571428571428,1.375,1.6666666666666667,115,95,95,75,13.291601358251256,35,0.25,-15.0,1400,1600,38.25862365544777,53.60108410965362,22.499999999999996,9.0,Small,3.649328264821854,0.9891304347826086,Average
Skrelp,Poison,Water,6.0,50,60,60,60,60,30,320,0.5,7.3,https://img.pokemondb.net/sprites/home/normal/2x/skrelp.jpg,1.0,1.0,0.5172413793103449,170,120,120,120,12.110601416389967,30,0.1875,0.0,3000,3000,56.462161732861695,47.62203155904597,29.2,14.6,Small,4.435204435204436,0.9833333333333333,Very Slow
Combee,Bug,Flying,4.0,30,30,42,30,42,70,244,0.3,5.5,https://img.pokemondb.net/sprites/home/normal/2x/combee.jpg,0.7142857142857143,0.7142857142857143,2.0114942528735633,102,72,60,84,15.526321736543613,40,0.28688524590163933,-28.0,1260,1260,37.54394847405583,39.79057207896391,61.111111111111114,18.333333333333336,Small,3.3041666666666663,0.9560439560439561,Average
Krokorok,Ground,Dark,5.0,60,82,45,45,45,74,351,1.0,33.4,https://img.pokemondb.net/sprites/home/normal/2x/krokorok.jpg,1.8222222222222222,1.0,1.3357400722021662,187,90,127,90,16.37986568931504,37,0.2336182336182336,-8.0,2700,2700,49.52890873341939,64.87629331289635,33.4,33.4,Medium,4.965722859870998,0.9834710743801653,Average
Chimecho,Psychic,,3.0,75,50,80,95,90,65,455,0.6,1.0,https://img.pokemondb.net/sprites/home/normal/2x/chimecho.jpg,0.625,1.0555555555555556,0.8333333333333334,205,185,145,170,16.557978942693058,45,0.2087912087912088,-5.0,6000,6750,81.43252849784717,67.58790558929758,2.7777777777777777,1.6666666666666667,Small,6.688469318948078,0.9541284403669725,Average
Duraludon,Steel,Dragon,8.0,70,95,115,120,50,85,535,1.8,40.0,https://img.pokemondb.net/sprites/home/normal/2x/duraludon.jpg,0.8260869565217391,2.4,0.9444444444444444,280,170,215,165,26.723896921419726,70,0.22429906542056074,-5.0,8050,3500,73.83381259664182,98.95580110479439,12.345679012345679,22.22222222222222,Medium,7.282255980242942,0.9873417721518988,Fast
Delcatty,Normal,,3.0,70,65,65,55,55,90,400,1.1,32.6,https://img.pokemondb.net/sprites/home/normal/2x/delcatty.jpg,1.0,1.0,1.4516129032258065,200,110,120,120,12.909944487358057,35,0.225,-20.0,4550,3850,63.017044183233224,68.52349700950388,26.942148760330575,29.636363636363637,Medium,5.879973027646662,0.8807339449541285,Fast
Solgaleo,Psychic,Steel,7.0,137,137,107,113,89,97,680,3.4,230.0,https://img.pokemondb.net/sprites/home/normal/2x/solgaleo.jpg,1.280373831775701,1.2696629213483146,0.8319039451114923,381,202,250,196,20.096434177899987,48,0.20147058823529412,0.0,14659,12193,109.26928899241081,114.51355966616538,19.8961937716263,67.64705882352942,Large,9.10176497605144,0.9852941176470589,Fast
