Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,RGB_Mean,RGB_Std,RGB_Max,RGB_Min,LBP_Mean,LBP_Std,LBP_Max,LBP_Min,CNN_Mean,CNN_Std,CNN_Max,CNN_Min
Kubfu,Fighting,,8.0,60,90,60,53,50,72,385,0.6,12.0,https://img.pokemondb.net/sprites/home/normal/2x/kubfu.jpg,0.001953125,0.036929756,0.835022,0.0,0.11111111110442572,0.10575701285552785,0.3044524668890221,0.015643802646471493,0.9864348,2.3902857,29.961668,0.0
Furret,Normal,,2.0,85,76,64,45,55,90,415,1.8,32.5,https://img.pokemondb.net/sprites/home/normal/2x/furret.jpg,0.001953125,0.028907195,0.64553833,0.0,0.11111111110666133,0.10970457175842364,0.301962354813698,0.008810572686871824,1.6546884,3.3925087,42.665745,0.0
Corviknight,Flying,Steel,8.0,98,87,105,53,85,67,495,2.2,75.0,https://img.pokemondb.net/sprites/home/normal/2x/corviknight.jpg,0.001953125,0.029873166,0.6539459,0.0,0.11111111110697597,0.10460166972020495,0.31001116485634495,0.013025679195644747,1.2718848,3.1713476,29.126123,0.0
Anorith,Rock,Bug,3.0,45,95,50,40,50,75,355,0.7,12.5,https://img.pokemondb.net/sprites/home/normal/2x/anorith.jpg,0.001953125,0.03478535,0.7866821,0.0,0.11111111110563494,0.11205123691009884,0.34598324295978394,0.010349926071446528,1.382764,2.8182533,30.568554,0.0
Calyrex,Psychic,Grass,8.0,100,80,80,80,80,80,500,1.1,7.7,https://img.pokemondb.net/sprites/home/normal/2x/calyrex.jpg,0.001953125,0.03604256,0.81437683,0.0,0.11111111110400226,0.10255767102644416,0.30390275110019815,0.019833653229697143,1.1706768,2.8265948,35.87221,0.0
Accelgor,Bug,,5.0,80,70,40,100,60,145,495,0.8,25.3,https://img.pokemondb.net/sprites/home/normal/2x/accelgor.jpg,0.001953125,0.031734493,0.71466064,0.0,0.11111111110718078,0.10754049339369126,0.3066855323556178,0.012734347364247105,1.3553786,2.692327,35.548588,0.0
Noctowl,Normal,Flying,2.0,100,50,50,86,96,70,452,1.6,40.8,https://img.pokemondb.net/sprites/home/normal/2x/noctowl.jpg,0.001953125,0.030405017,0.6845703,0.0,0.11111111110665062,0.10447499935082583,0.2862304295348764,0.010839020473270213,1.8575926,3.3418167,40.589214,0.0
Glastrier,Ice,,8.0,100,145,130,65,110,30,580,2.2,800.0,https://img.pokemondb.net/sprites/home/normal/2x/glastrier.jpg,0.001953125,0.035890754,0.81018066,0.0,0.11111111110558594,0.10927998440287028,0.32222774737333526,0.004972650422428013,1.0120602,2.2537277,28.130833,0.0
Chansey,Normal,,1.0,250,5,5,35,105,50,450,1.1,34.6,https://img.pokemondb.net/sprites/home/normal/2x/chansey.jpg,0.001953125,0.027600968,0.608902,0.0,0.11111111110606291,0.12630896843912712,0.41390277144870957,0.005906406178741191,1.6523813,3.5886545,33.508057,0.0
Pikachu,Electric,,1.0,35,55,40,50,50,90,320,0.4,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pikachu.jpg,0.001953125,0.032318313,0.71821594,0.0,0.11111111110584768,0.1106248311048356,0.29369966838968736,0.005210800568204131,1.9212503,4.1669807,45.68606,0.0
Gloom,Grass,Poison,1.0,60,65,70,85,75,40,395,0.8,8.6,https://img.pokemondb.net/sprites/home/normal/2x/gloom.jpg,0.001953125,0.029535247,0.66503906,0.0,0.11111111110705746,0.10770690505344242,0.31010580079131317,0.009850419554547596,1.7919236,3.9132376,37.132355,0.0
Trubbish,Poison,,5.0,50,50,62,40,62,65,329,0.6,31.0,https://img.pokemondb.net/sprites/home/normal/2x/trubbish.jpg,0.001953125,0.033591717,0.753891,0.0,0.11111111110565913,0.10546023175474817,0.29685966632498234,0.01226692836053646,1.5046208,3.2537525,38.80538,0.0
Tyrunt,Rock,Dragon,6.0,58,89,77,45,45,48,362,0.8,26.0,https://img.pokemondb.net/sprites/home/normal/2x/tyrunt.jpg,0.001953125,0.028580593,0.6392975,0.0,0.1111111111077553,0.1117145584286812,0.3286016309172878,0.009664753850508464,1.6987286,3.2457588,28.87794,0.0
Clefable,Fairy,,1.0,95,70,73,95,90,60,483,1.3,40.0,https://img.pokemondb.net/sprites/home/normal/2x/clefable.jpg,0.001953125,0.027485188,0.5793152,0.0,0.11111111110705153,0.1407573998081639,0.4647424186896331,0.004749725977173923,1.910729,3.5948086,32.918045,0.0
Buzzwole,Bug,Fighting,7.0,107,139,139,53,53,79,570,2.4,333.6,https://img.pokemondb.net/sprites/home/normal/2x/buzzwole.jpg,0.001953125,0.02960664,0.6688843,0.0,0.11111111110793741,0.10985183356711618,0.36618109110636443,0.01570979720035105,2.1059964,4.032246,36.320164,0.0
Regidrago,Dragon,,8.0,200,100,50,100,50,80,580,2.1,200.0,https://img.pokemondb.net/sprites/home/normal/2x/regidrago.jpg,0.001953125,0.029391665,0.6541748,0.0,0.11111111110708098,0.10654466898913063,0.2930721798950645,0.008705114254308846,1.0347812,2.468628,31.923176,0.0
Psyduck,Water,,1.0,50,52,48,65,50,55,320,0.8,19.6,https://img.pokemondb.net/sprites/home/normal/2x/psyduck.jpg,0.001953125,0.029341387,0.6522827,0.0,0.1111111111055887,0.1110071190591382,0.3330019880550198,0.004970178926194325,1.7746352,3.7392883,36.63599,0.0
Trumbeak,Normal,Flying,7.0,55,85,50,40,50,75,355,0.6,14.8,https://img.pokemondb.net/sprites/home/normal/2x/trumbeak.jpg,0.001953125,0.03554215,0.8016205,0.0,0.11111111110623996,0.10750136670150001,0.30469092501952255,0.010521701007868405,1.9557567,3.7026672,34.331696,0.0
Pangoro,Fighting,Dark,6.0,95,124,78,69,71,58,495,2.1,136.0,https://img.pokemondb.net/sprites/home/normal/2x/pangoro.jpg,0.001953125,0.032215513,0.7178192,0.0,0.11111111110663445,0.10779734798384348,0.3291700241607909,0.011684125704605797,1.8346478,3.1722586,27.939243,0.0
Elekid,Electric,,2.0,45,63,37,65,55,95,360,0.6,23.5,https://img.pokemondb.net/sprites/home/normal/2x/elekid.jpg,0.001953125,0.038289208,0.8655243,0.0,0.11111111110307122,0.11160647803536738,0.3668596237071737,0.010853835020922298,1.1281829,3.1226144,43.891064,0.0
Omastar,Rock,Water,1.0,70,60,125,115,70,55,495,1.0,35.0,https://img.pokemondb.net/sprites/home/normal/2x/omastar.jpg,0.001953125,0.027805328,0.62298584,0.0,0.11111111110790259,0.10190103704799892,0.28010395609933286,0.008663008951525757,1.546035,3.1607397,27.674643,0.0
Wattrel,Electric,Flying,9.0,40,40,35,55,40,70,280,0.4,3.6,https://img.pokemondb.net/sprites/scarlet-violet/normal/wattrel.png,0.001953125,0.040926646,0.9268646,0.0,0.11111111107357358,0.12317003606592428,0.395270270136733,0.003378378377237034,1.0057425,2.5055542,23.499796,0.0
Skrelp,Poison,Water,6.0,50,60,60,60,60,30,320,0.5,7.3,https://img.pokemondb.net/sprites/home/normal/2x/skrelp.jpg,0.001953125,0.03389634,0.765152,0.0,0.11111111110487942,0.10736234682934075,0.3056646101903721,0.00841278743643226,1.0542735,2.6343918,34.299282,0.0
Combee,Bug,Flying,4.0,30,30,42,30,42,70,244,0.3,5.5,https://img.pokemondb.net/sprites/home/normal/2x/combee.jpg,0.001953125,0.037419997,0.8458557,0.0,0.11111111110374298,0.10543841236689615,0.31697612729993524,0.009946949601462403,1.4828701,3.8052928,48.977795,0.0
Krokorok,Ground,Dark,5.0,60,82,45,45,45,74,351,1.0,33.4,https://img.pokemondb.net/sprites/home/normal/2x/krokorok.jpg,0.001953125,0.033334337,0.7529602,0.0,0.11111111110635057,0.10428918016966304,0.29777206511149223,0.01199657240736947,1.6978235,3.4661999,40.46364,0.0
Chimecho,Psychic,,3.0,75,50,80,95,90,65,455,0.6,1.0,https://img.pokemondb.net/sprites/home/normal/2x/chimecho.jpg,0.001953125,0.03960177,0.8965454,0.0,0.11111111110013176,0.11069263003332494,0.330039525659087,0.0069169960467473325,0.9889983,2.235582,28.588161,0.0
Duraludon,Steel,Dragon,8.0,70,95,115,120,50,85,535,1.8,40.0,https://img.pokemondb.net/sprites/home/normal/2x/duraludon.jpg,0.001953125,0.032618783,0.73431396,0.0,0.11111111110698976,0.11232105003459678,0.345697329364032,0.010756676557464515,1.7648773,3.346673,33.133884,0.0
Delcatty,Normal,,3.0,70,65,65,55,55,90,400,1.1,32.6,https://img.pokemondb.net/sprites/home/normal/2x/delcatty.jpg,0.001953125,0.032804124,0.7400055,0.0,0.1111111111060096,0.11057944965748451,0.3103764921804235,0.011478420568802645,1.6284976,3.6406314,36.02237,0.0
Solgaleo,Psychic,Steel,7.0,137,137,107,113,89,97,680,3.4,230.0,https://img.pokemondb.net/sprites/home/normal/2x/solgaleo.jpg,0.001953125,0.030976526,0.6957245,0.0,0.11111111110804174,0.10686778490572953,0.33259668507368517,0.010220994474855773,2.3999023,4.666598,46.56589,0.0
Dusknoir,Ghost,,4.0,45,100,135,65,135,45,525,2.2,106.6,https://img.pokemondb.net/sprites/home/normal/2x/dusknoir.jpg,0.001953125,0.02957672,0.66607666,0.0,0.11111111110745493,0.10655949975921353,0.3030602171667305,0.00789733464929591,1.8728744,3.811294,43.026608,0.0
Tentacruel,Water,Poison,1.0,80,70,65,80,120,100,515,1.6,55.0,https://img.pokemondb.net/sprites/home/normal/2x/tentacruel.jpg,0.001953125,0.028668664,0.6457367,0.0,0.11111111110755328,0.10220875862939198,0.29843099582778,0.012167787383536095,1.8903847,4.013556,42.63005,0.0
Rillaboom,Grass,,8.0,100,125,90,60,70,85,530,2.1,90.0,https://img.pokemondb.net/sprites/home/normal/2x/rillaboom.jpg,0.001953125,0.020821027,0.4503479,0.0,0.11111111110815602,0.10909852522825396,0.33962765956543545,0.011436170212461804,1.8208025,3.3791013,36.17143,0.0
Maschiff,Dark,,9.0,60,78,60,40,51,51,340,0.5,16.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/maschiff.png,0.001953125,0.04013407,0.90844727,0.0,0.11111111108305274,0.13441683012322228,0.4318181817091368,0.002525252524614835,0.87235177,2.224647,25.201569,0.0
Ledian,Bug,Flying,2.0,55,35,50,55,110,85,390,1.4,35.6,https://img.pokemondb.net/sprites/home/normal/2x/ledian.jpg,0.001953125,0.034452047,0.7785797,0.0,0.11111111110631565,0.11110938290124145,0.3616745791816282,0.013810962450849765,1.4339476,3.8972523,39.7165,0.0
Luvdisc,Water,,3.0,43,30,55,40,65,97,330,0.6,8.7,https://img.pokemondb.net/sprites/home/normal/2x/luvdisc.jpg,0.001953125,0.03177452,0.6859436,0.0,0.11111111110475463,0.13482298020142927,0.42906178487247926,0.006292906178129696,1.3214738,3.1332774,34.02133,0.0
Ralts,Psychic,Fairy,3.0,28,25,25,45,35,40,198,0.4,6.6,https://img.pokemondb.net/sprites/home/normal/2x/ralts.jpg,0.001953125,0.03696065,0.8355713,0.0,0.11111111110163063,0.11369364741560382,0.31740614331762745,0.0042662116037315515,1.03205,2.544506,34.78427,0.0
Latios,Dragon,Psychic,3.0,80,90,80,130,110,110,600,2.0,60.0,https://img.pokemondb.net/sprites/home/normal/2x/latios.jpg,0.001953125,0.037261818,0.8422394,0.0,0.11111111110458667,0.1045323469732135,0.3194362888831805,0.012331180269387482,1.2927443,3.2149808,34.820137,0.0
Swalot,Poison,,3.0,100,73,83,73,83,55,467,1.7,80.0,https://img.pokemondb.net/sprites/home/normal/2x/swalot.jpg,0.001953125,0.02321004,0.47962952,0.0,0.11111111110743073,0.1332138008216798,0.4203378602046924,0.005631003643404075,1.5319647,2.932873,27.926418,0.0
Vibrava,Ground,Dragon,3.0,50,70,50,50,50,70,340,1.1,15.3,https://img.pokemondb.net/sprites/home/normal/2x/vibrava.jpg,0.001953125,0.034568287,0.7811432,0.0,0.11111111110656298,0.1040881243145622,0.33606221856995244,0.016782644289120647,1.0219426,2.5378006,35.338047,0.0
Inkay,Dark,Psychic,6.0,53,54,53,37,46,45,288,0.4,3.5,https://img.pokemondb.net/sprites/home/normal/2x/inkay.jpg,0.001953125,0.03413367,0.7690277,0.0,0.1111111111048864,0.11082781324125088,0.3047619047448312,0.010084033612880445,1.4369656,2.6555095,31.605673,0.0
Jumpluff,Grass,Flying,2.0,75,55,70,55,95,110,460,0.8,3.0,https://img.pokemondb.net/sprites/home/normal/2x/jumpluff.jpg,0.001953125,0.03182325,0.7165375,0.0,0.11111111110545083,0.11672957378337222,0.3688232297315933,0.003056546102748011,1.6967967,4.6058974,45.830482,0.0
Ledyba,Bug,Flying,2.0,40,20,30,40,80,55,265,1.0,10.8,https://img.pokemondb.net/sprites/home/normal/2x/ledyba.jpg,0.001953125,0.029784061,0.669754,0.0,0.11111111110711287,0.11117894827058249,0.33537243611603557,0.011874775098529156,2.376666,4.8190756,43.607574,0.0
Eelektross,Electric,,5.0,85,115,80,105,80,50,515,2.1,80.5,https://img.pokemondb.net/sprites/home/normal/2x/eelektross.jpg,0.001953125,0.03209361,0.7242279,0.0,0.11111111110724504,0.11201675592573808,0.3716075156446901,0.016005567153235714,1.346528,3.2240195,41.731964,0.0
Lapras,Water,Ice,1.0,130,85,80,85,95,60,535,2.5,220.0,https://img.pokemondb.net/sprites/home/normal/2x/lapras.jpg,0.001953125,0.031715304,0.7158356,0.0,0.11111111110612185,0.11125049704792633,0.330938482248274,0.00942972608848542,1.4177527,2.8361962,35.53749,0.0
Cramorant,Flying,Water,8.0,70,85,55,85,95,85,475,0.8,18.0,https://img.pokemondb.net/sprites/home/normal/2x/cramorant.jpg,0.001953125,0.03410261,0.7683258,0.0,0.11111111110654803,0.10969391644564999,0.3363449691853657,0.007392197124953093,1.4545074,3.4338226,38.67545,0.0
Moltres,Fire,Flying,1.0,90,100,90,125,85,90,580,2.0,60.0,https://img.pokemondb.net/sprites/home/normal/2x/moltres.jpg,0.001953125,0.035871856,0.8104706,0.0,0.11111111110581759,0.10458413337565128,0.2901381610152388,0.011434016197644878,1.1795728,2.8493705,31.733181,0.0
Makuhita,Fighting,,3.0,72,60,30,20,30,25,237,1.0,86.4,https://img.pokemondb.net/sprites/home/normal/2x/makuhita.jpg,0.001953125,0.028082948,0.62283325,0.0,0.11111111110748477,0.1211286627122945,0.3763054830164391,0.009138381200746136,1.4883814,3.3241894,39.905,0.0
Wingull,Water,Flying,3.0,40,30,30,55,30,85,270,0.6,9.5,https://img.pokemondb.net/sprites/home/normal/2x/wingull.jpg,0.001953125,0.041435357,0.9383545,0.0,0.11111111110151602,0.1291306979114583,0.4369602763007806,0.006044905008113566,1.6108019,3.6714451,41.077007,0.0
Brute Bonnet,Grass,Dark,9.0,111,127,99,79,99,55,570,1.2,21.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/brute-bonnet.png,0.001953125,0.03173099,0.7148285,0.0,0.11111111109609612,0.1233523464829923,0.3783783783272462,0.002702702702337473,1.7081275,3.5870438,35.08664,0.0
Okidogi,Poison,Fighting,9.0,88,128,115,58,86,80,555,1.8,92.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/okidogi.png,0.001953125,0.036147654,0.81526184,0.0,0.11111111109565756,0.1365956774599892,0.45062586920019115,0.0027816411679024143,0.84610635,2.1943736,26.735823,0.0
Giratina,Ghost,Dragon,4.0,150,100,120,100,120,90,680,4.5,750.0,https://img.pokemondb.net/sprites/home/normal/2x/giratina.jpg,0.001953125,0.028533146,0.6409149,0.0,0.11111111110768176,0.102721481796301,0.3163580246815939,0.013271604937861989,1.7581701,3.4745233,29.814007,0.0
Polteageist,Ghost,,8.0,60,65,65,134,114,70,508,0.2,0.4,https://img.pokemondb.net/sprites/home/normal/2x/polteageist.jpg,0.001953125,0.03438739,0.77775574,0.0,0.11111111110640501,0.11050444850722911,0.3341804320061762,0.012282930960936769,1.551589,3.2584202,41.627968,0.0
Snorlax,Normal,,1.0,160,110,65,65,110,30,540,2.1,460.0,https://img.pokemondb.net/sprites/home/normal/2x/snorlax.jpg,0.001953125,0.030319566,0.6782837,0.0,0.11111111110704855,0.11599191457040406,0.32760511881800347,0.010968921388995653,2.073884,3.9550745,31.278872,0.0
Dudunsparce,Normal,,9.0,125,100,80,85,75,55,520,3.6,39.2,https://img.pokemondb.net/sprites/scarlet-violet/normal/dudunsparce.png,0.001953125,0.035462055,0.80007935,0.0,0.11111111109725687,0.127674742622809,0.4326683291231087,0.011221945135757862,1.5106261,2.980121,27.866814,0.0
Salazzle,Poison,Fire,7.0,68,64,60,111,60,117,480,1.2,22.2,https://img.pokemondb.net/sprites/home/normal/2x/salazzle.jpg,0.001953125,0.03533029,0.79644775,0.0,0.11111111110637695,0.10149746574570856,0.31188751596455533,0.014060502768893887,1.5104935,3.444292,40.62725,0.0
Luxio,Electric,,4.0,60,85,49,60,49,60,363,0.9,30.5,https://img.pokemondb.net/sprites/home/normal/2x/luxio.jpg,0.001953125,0.031079069,0.6985321,0.0,0.11111111110707511,0.10504869750946941,0.3359970940669816,0.015619324372843468,1.6982393,3.6850822,35.030407,0.0
Glaceon,Ice,,4.0,65,60,110,130,95,65,525,0.8,25.9,https://img.pokemondb.net/sprites/home/normal/2x/glaceon.jpg,0.001953125,0.0354769,0.8015442,0.0,0.11111111110598844,0.11091144444197239,0.29967727061781113,0.008298755186339385,1.2901853,3.1389956,38.31469,0.0
Shroomish,Grass,,3.0,60,40,60,40,60,35,295,0.4,4.5,https://img.pokemondb.net/sprites/home/normal/2x/shroomish.jpg,0.001953125,0.033204764,0.74716187,0.0,0.11111111110466988,0.10654757756707374,0.30202898548973744,0.005797101448939298,1.1681209,2.9130301,32.528435,0.0
Sceptile,Grass,,3.0,70,85,65,105,85,120,530,1.7,52.2,https://img.pokemondb.net/sprites/home/normal/2x/sceptile.jpg,0.001953125,0.032450445,0.73179626,0.0,0.11111111110691033,0.10502649002577213,0.33308128543164156,0.014366729678095777,1.1391872,2.5413392,31.2521,0.0
Chimchar,Fire,,4.0,44,58,44,58,44,61,309,0.5,6.2,https://img.pokemondb.net/sprites/home/normal/2x/chimchar.jpg,0.001953125,0.03568464,0.8069,0.0,0.11111111110516934,0.11222921090133699,0.3598930481090966,0.014973262031284853,1.4694893,3.246838,37.024704,0.0
Flutter Mane,Ghost,Fairy,9.0,55,55,55,135,135,135,570,1.4,4.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/flutter-mane.png,0.001953125,0.03842723,0.86964417,0.0,0.11111111109014676,0.11356493008597071,0.35471698106514776,0.013207547167319332,1.1251152,2.6292765,32.463104,0.0
Toxapex,Poison,Water,7.0,50,63,152,53,142,35,495,0.7,14.5,https://img.pokemondb.net/sprites/home/normal/2x/toxapex.jpg,0.001953125,0.032694396,0.7378082,0.0,0.11111111110636075,0.10678546555623292,0.2902949978499233,0.008978195809791442,1.6570263,3.5805845,36.861546,0.0
Sneasel,Dark,Ice,2.0,55,95,55,35,75,115,430,0.9,28.0,https://img.pokemondb.net/sprites/home/normal/2x/sneasel.jpg,0.001953125,0.03371397,0.7584686,0.0,0.11111111110663445,0.10609719563177122,0.3215149073198423,0.010475423045508647,1.9795659,4.007089,43.034363,0.0
Gothorita,Psychic,,5.0,60,45,70,75,85,55,390,0.7,18.0,https://img.pokemondb.net/sprites/home/normal/2x/gothorita.jpg,0.001953125,0.037231002,0.8411255,0.0,0.11111111110527544,0.10680824584357763,0.30304621847147867,0.015231092436174837,1.3398527,2.9388752,33.697334,0.0
Baltoy,Ground,Psychic,3.0,40,40,55,40,70,55,300,0.5,21.5,https://img.pokemondb.net/sprites/home/normal/2x/baltoy.jpg,0.001953125,0.034385208,0.776062,0.0,0.11111111110526009,0.1075012263050653,0.30700368613443896,0.012638230647043799,1.7700676,3.7023268,39.86505,0.0
Pikipek,Normal,Flying,7.0,35,75,30,30,30,65,265,0.3,1.2,https://img.pokemondb.net/sprites/home/normal/2x/pikipek.jpg,0.001953125,0.036718428,0.8292084,0.0,0.11111111110551358,0.10985759421268476,0.3642317380169153,0.015617128462689313,1.830204,3.5442975,34.861824,0.0
Goldeen,Water,,1.0,45,67,60,35,50,63,320,0.6,15.0,https://img.pokemondb.net/sprites/home/normal/2x/goldeen.jpg,0.001953125,0.039690185,0.8985901,0.0,0.11111111110039643,0.11299134730619562,0.3452266152029675,0.010607521696180566,1.2097044,2.7318313,34.43457,0.0
Finizen,Water,,9.0,70,45,40,45,40,75,315,1.3,60.2,https://img.pokemondb.net/sprites/scarlet-violet/normal/finizen.png,0.001953125,0.039725613,0.8991089,0.0,0.11111111108298172,0.14718637165217568,0.49367088595096936,0.00253164556897933,1.2356547,2.556655,25.47512,0.0
Skiploom,Grass,Flying,2.0,55,45,50,45,65,80,340,0.6,1.0,https://img.pokemondb.net/sprites/home/normal/2x/skiploom.jpg,0.001953125,0.027924392,0.61886597,0.0,0.11111111110541311,0.11976600752220976,0.3656410256222748,0.005128205127942143,1.4779997,3.3678436,41.18687,0.0
Xatu,Psychic,Flying,2.0,65,75,70,95,70,95,470,1.5,15.0,https://img.pokemondb.net/sprites/home/normal/2x/xatu.jpg,0.001953125,0.03302184,0.7462311,0.0,0.11111111110687345,0.10944698495388067,0.32723112126898435,0.012585812356499398,1.483812,3.3219135,41.75387,0.0
Sandygast,Ghost,Ground,7.0,55,55,80,70,45,15,320,0.5,70.0,https://img.pokemondb.net/sprites/home/normal/2x/sandygast.jpg,0.001953125,0.036032293,0.8120117,0.0,0.11111111110242375,0.11360440199519756,0.30179827988258023,0.009382329944536173,1.1349795,2.5435345,29.796404,0.0
Dusclops,Ghost,,3.0,40,70,130,60,130,25,455,1.6,30.6,https://img.pokemondb.net/sprites/home/normal/2x/dusclops.jpg,0.001953125,0.03309628,0.7437134,0.0,0.11111111110571475,0.10668149414063184,0.3215152986730687,0.010684798445328568,1.7321988,3.20121,32.584885,0.0
Unown,Psychic,,2.0,48,72,48,72,48,48,336,0.5,5.0,https://img.pokemondb.net/sprites/home/normal/2x/unown.jpg,0.001953125,0.036587857,0.81962585,0.0,0.1111111111038442,0.12204811375375121,0.3982995421583846,0.015696533681118605,1.2110813,3.3864102,42.40176,0.0
Tyranitar,Rock,Dark,2.0,100,134,110,95,100,61,600,2.0,202.0,https://img.pokemondb.net/sprites/home/normal/2x/tyranitar.jpg,0.001953125,0.029421423,0.6582794,0.0,0.11111111110703366,0.10805493045032699,0.2932110091635519,0.00880733944921808,1.5305734,3.2507188,34.08885,0.0
Arctozolt,Electric,Ice,8.0,90,100,90,90,80,55,505,2.3,150.0,https://img.pokemondb.net/sprites/home/normal/2x/arctozolt.jpg,0.001953125,0.030917276,0.6980896,0.0,0.11111111110705893,0.11461763091627064,0.3486506199726969,0.007658643325760079,1.3430829,3.017426,33.206738,0.0
Kricketune,Bug,,4.0,77,85,51,55,51,65,384,1.0,25.5,https://img.pokemondb.net/sprites/home/normal/2x/kricketune.jpg,0.001953125,0.033155784,0.749115,0.0,0.1111111111065889,0.10428921614660788,0.2763532763420288,0.012617012616499106,1.1966873,3.0822136,40.90009,0.0
