Name,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Stat_Total,Physical_Ratio,Special_Ratio,Offensive_Ratio,Defensive_Ratio,Speed_Ratio,BMI,Is_Single_Type,Primary_Bug,Primary_Dark,Primary_Dragon,Primary_Electric,Primary_Fairy,Primary_Fighting,Primary_Fire,Primary_Flying,Primary_Ghost,Primary_Grass,Primary_Ground,Primary_Ice,Primary_Normal,Primary_Poison,Primary_Psychic,Primary_Rock,Primary_Steel,Primary_Water,Secondary_Bug,Secondary_Dark,Secondary_Dragon,Secondary_Electric,Secondary_Fairy,Secondary_Fighting,Secondary_Fire,Secondary_Flying,Secondary_Ghost,Secondary_Grass,Secondary_Ground,Secondary_Ice,Secondary_Normal,Secondary_Poison,Secondary_Psychic,Secondary_Rock,Secondary_Steel,Secondary_Water,Is_Early_Gen,Highest_Stat,Stat_Spread
Gloom,1.0,60,65,70,85,75,40,395,0.8,8.6,https://img.pokemondb.net/sprites/home/normal/2x/gloom.jpg,395,0.34177215189873417,0.4050632911392405,0.379746835443038,0.3670886075949367,0.10126582278481013,13.437499999999996,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,Sp. Atk,15.302505241517373
Morelull,7.0,40,35,55,65,75,15,285,0.2,1.5,https://img.pokemondb.net/sprites/home/normal/2x/morelull.jpg,285,0.3157894736842105,0.49122807017543857,0.3508771929824561,0.45614035087719296,0.05263157894736842,37.49999999999999,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Def,21.85177338341216
Solrock,3.0,90,95,85,55,65,70,460,1.2,154.0,https://img.pokemondb.net/sprites/home/normal/2x/solrock.jpg,460,0.391304347826087,0.2608695652173913,0.32608695652173914,0.32608695652173914,0.15217391304347827,106.94444444444444,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Attack,15.705625319186328
Togepi,2.0,35,20,65,40,65,20,245,0.3,1.5,https://img.pokemondb.net/sprites/home/normal/2x/togepi.jpg,245,0.3469387755102041,0.42857142857142855,0.24489795918367346,0.5306122448979592,0.08163265306122448,16.666666666666668,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Defense,20.351085147152883
Kricketot,4.0,37,25,41,25,41,25,194,0.3,2.2,https://img.pokemondb.net/sprites/home/normal/2x/kricketot.jpg,194,0.3402061855670103,0.3402061855670103,0.25773195876288657,0.422680412371134,0.12886597938144329,24.444444444444446,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Defense,8.16496580927726
Clefairy,1.0,70,45,48,60,65,35,323,0.6,7.5,https://img.pokemondb.net/sprites/home/normal/2x/clefairy.jpg,323,0.28792569659442724,0.38699690402476783,0.32507739938080493,0.3498452012383901,0.10835913312693499,20.833333333333336,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,13.347908700117284
Gastly,1.0,30,35,30,100,35,80,310,1.3,0.1,https://img.pokemondb.net/sprites/home/normal/2x/gastly.jpg,310,0.20967741935483872,0.43548387096774194,0.43548387096774194,0.20967741935483872,0.25806451612903225,0.05917159763313609,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,Sp. Atk,30.441200151548998
Escavalier,5.0,70,135,105,60,105,20,495,1.0,33.0,https://img.pokemondb.net/sprites/home/normal/2x/escavalier.jpg,495,0.48484848484848486,0.3333333333333333,0.3939393939393939,0.42424242424242425,0.04040404040404041,33.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,Attack,40.835033978190836
Cursola,8.0,60,95,50,145,130,30,510,1.0,0.4,https://img.pokemondb.net/sprites/home/normal/2x/cursola.jpg,510,0.28431372549019607,0.5392156862745098,0.47058823529411764,0.35294117647058826,0.058823529411764705,0.4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,46.04345773288535
Poipole,7.0,67,73,67,73,67,73,420,0.6,1.8,https://img.pokemondb.net/sprites/home/normal/2x/poipole.jpg,420,0.3333333333333333,0.3333333333333333,0.3476190476190476,0.319047619047619,0.1738095238095238,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,3.286335345030997
Elekid,2.0,45,63,37,65,55,95,360,0.6,23.5,https://img.pokemondb.net/sprites/home/normal/2x/elekid.jpg,360,0.2777777777777778,0.3333333333333333,0.35555555555555557,0.25555555555555554,0.2638888888888889,65.27777777777779,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,20.189105973271822
Mewtwo,1.0,106,110,90,154,90,130,680,2.0,122.0,https://img.pokemondb.net/sprites/home/normal/2x/mewtwo.jpg,680,0.29411764705882354,0.3588235294117647,0.38823529411764707,0.2647058823529412,0.19117647058823528,30.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,24.840826609971472
Whiscash,3.0,110,78,73,76,71,60,468,0.9,23.6,https://img.pokemondb.net/sprites/home/normal/2x/whiscash.jpg,468,0.32264957264957267,0.3141025641025641,0.32905982905982906,0.3076923076923077,0.1282051282051282,29.135802469135804,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,HP,16.88786546606764
Gabite,4.0,68,90,65,50,55,82,410,1.4,56.0,https://img.pokemondb.net/sprites/home/normal/2x/gabite.jpg,410,0.3780487804878049,0.25609756097560976,0.34146341463414637,0.2926829268292683,0.2,28.571428571428577,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,Attack,15.370968306084904
Golisopod,7.0,75,125,140,60,90,40,530,2.0,108.0,https://img.pokemondb.net/sprites/home/normal/2x/golisopod.jpg,530,0.5,0.2830188679245283,0.3490566037735849,0.4339622641509434,0.07547169811320754,27.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Defense,38.297084310253524
Tyranitar,2.0,100,134,110,95,100,61,600,2.0,202.0,https://img.pokemondb.net/sprites/home/normal/2x/tyranitar.jpg,600,0.4066666666666667,0.325,0.38166666666666665,0.35,0.10166666666666667,50.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,23.672769166280485
Pawmo,9.0,60,75,40,50,40,85,350,0.4,6.5,https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmo.png,350,0.32857142857142857,0.2571428571428571,0.35714285714285715,0.22857142857142856,0.24285714285714285,40.62499999999999,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,18.618986725025255
Zygarde,6.0,108,100,121,81,95,95,600,5.0,305.0,https://img.pokemondb.net/sprites/home/normal/2x/zygarde.jpg,600,0.36833333333333335,0.29333333333333333,0.3016666666666667,0.36,0.15833333333333333,12.2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,Defense,13.535139452550904
Indeedee,8.0,60,65,55,105,95,95,475,0.9,28.0,https://img.pokemondb.net/sprites/home/normal/2x/indeedee.jpg,475,0.25263157894736843,0.42105263157894735,0.35789473684210527,0.3157894736842105,0.2,34.5679012345679,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,Sp. Atk,21.5445275340785
Volcanion,6.0,80,110,120,130,90,70,600,1.7,195.0,https://img.pokemondb.net/sprites/home/normal/2x/volcanion.jpg,600,0.38333333333333336,0.36666666666666664,0.4,0.35,0.11666666666666667,67.47404844290658,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Sp. Atk,23.664319132398465
Azumarill,2.0,100,50,80,60,80,50,420,0.8,28.5,https://img.pokemondb.net/sprites/home/normal/2x/azumarill.jpg,420,0.30952380952380953,0.3333333333333333,0.2619047619047619,0.38095238095238093,0.11904761904761904,44.53124999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,20.0
Azurill,3.0,50,20,40,20,40,20,190,0.2,2.0,https://img.pokemondb.net/sprites/home/normal/2x/azurill.jpg,190,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.42105263157894735,0.10526315789473684,49.99999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,13.291601358251258
Sunflora,2.0,75,75,55,105,85,30,425,0.8,8.5,https://img.pokemondb.net/sprites/home/normal/2x/sunflora.jpg,425,0.3058823529411765,0.4470588235294118,0.4235294117647059,0.32941176470588235,0.07058823529411765,13.281249999999998,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,25.77143121106522
Vileplume,1.0,75,80,85,110,90,50,490,1.2,18.6,https://img.pokemondb.net/sprites/home/normal/2x/vileplume.jpg,490,0.336734693877551,0.40816326530612246,0.3877551020408163,0.35714285714285715,0.10204081632653061,12.916666666666668,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,Sp. Atk,19.6638416050035
Clefable,1.0,95,70,73,95,90,60,483,1.3,40.0,https://img.pokemondb.net/sprites/home/normal/2x/clefable.jpg,483,0.29606625258799174,0.3830227743271222,0.3416149068322981,0.33747412008281574,0.12422360248447205,23.668639053254434,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,14.815532390029054
Whismur,3.0,64,51,23,51,23,28,240,0.6,16.3,https://img.pokemondb.net/sprites/home/normal/2x/whismur.jpg,240,0.30833333333333335,0.30833333333333335,0.425,0.19166666666666668,0.11666666666666667,45.27777777777778,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,17.549928774784245
Wingull,3.0,40,30,30,55,30,85,270,0.6,9.5,https://img.pokemondb.net/sprites/home/normal/2x/wingull.jpg,270,0.2222222222222222,0.3148148148148148,0.3148148148148148,0.2222222222222222,0.3148148148148148,26.38888888888889,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,Speed,21.908902300206645
Cryogonal,5.0,80,50,50,95,135,105,515,1.1,148.0,https://img.pokemondb.net/sprites/home/normal/2x/cryogonal.jpg,515,0.1941747572815534,0.44660194174757284,0.2815533980582524,0.3592233009708738,0.20388349514563106,122.31404958677685,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Def,33.07819019636151
Passimian,7.0,100,120,90,40,60,80,490,2.0,82.8,https://img.pokemondb.net/sprites/home/normal/2x/passimian.jpg,490,0.42857142857142855,0.20408163265306123,0.32653061224489793,0.30612244897959184,0.16326530612244897,20.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,28.577380332470412
Dodrio,1.0,60,110,70,60,60,110,470,1.8,85.2,https://img.pokemondb.net/sprites/home/normal/2x/dodrio.jpg,470,0.3829787234042553,0.2553191489361702,0.3617021276595745,0.2765957446808511,0.23404255319148937,26.296296296296294,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,Attack,24.8327740429189
Armaldo,3.0,75,125,100,70,80,45,495,1.5,68.2,https://img.pokemondb.net/sprites/home/normal/2x/armaldo.jpg,495,0.45454545454545453,0.30303030303030304,0.3939393939393939,0.36363636363636365,0.09090909090909091,30.311111111111114,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,27.340446228984632
Grimer,1.0,80,80,50,40,50,25,325,0.9,30.0,https://img.pokemondb.net/sprites/home/normal/2x/grimer.jpg,325,0.4,0.27692307692307694,0.36923076923076925,0.3076923076923077,0.07692307692307693,37.03703703703704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,22.003787552752517
Aron,3.0,50,70,100,40,40,30,330,0.4,60.0,https://img.pokemondb.net/sprites/home/normal/2x/aron.jpg,330,0.5151515151515151,0.24242424242424243,0.3333333333333333,0.42424242424242425,0.09090909090909091,374.99999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,Defense,25.88435821108957
